Product ID,Product Name,Cat Website,Price,Price/Kg,Promotion,Innovation,Link,Image,Stock Status
296923175,Duck Deep Action Gel Marine 750Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.00,£1.34/litre,,,/groceries/en-GB/products/296923175,https://digitalcontent.api.tesco.com/v2/media/ghs/9a915f55-0c0c-4836-b885-afe53d4a592f/47c24163-7a55-4634-a050-58ae074af3ed_1589001745.jpeg?h=225&w=225,
311278034,Fairy Citrus Grove Washing Up Liquid 780Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£2.00,£2.57/litre,,,/groceries/en-GB/products/311278034,https://digitalcontent.api.tesco.com/v2/media/ghs/d94db80e-c93e-4cad-a8a5-f8437a3a7136/59e22560-1a74-48ea-99a1-069af896b846_1998824941.jpeg?h=225&w=225,
312345397,Fairy Washing Up Liquid Original Lemon 383Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.00,£2.62/litre,,,/groceries/en-GB/products/312345397,https://digitalcontent.api.tesco.com/v2/media/ghs/04026149-ad48-4b2e-8eb4-40d88a0d3552/5e3dbe6f-14ff-4169-8911-64dd60f895d9_790253206.jpeg?h=225&w=225,
311442865,Fairy Original Washing Up Liquid 383Ml,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.00,£2.62/litre,,,/groceries/en-GB/products/311442865,https://digitalcontent.api.tesco.com/v2/media/ghs/eccdb487-cd2b-4ca9-9024-e71e4bf3669c/00e43e5b-6a0b-4a81-a73e-6dae29567176_387207454.jpeg?h=225&w=225,
266594292,Glade Shake & Vacuum Citrus 500G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£1.00,£2.00/kg,,,/groceries/en-GB/products/266594292,https://digitalcontent.api.tesco.com/v2/media/ghs/ac439bb0-c9bf-4177-b1bf-5ddda759451b/22779ac7-a708-42fe-81e4-c6f04588c1c9_501701574.jpeg?h=225&w=225,
312097488,Fairy Platinum All In One Lemon Dishwasher Tablets 59 Pack 879G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£10.00,£11.38/kg,£9.00 Clubcard Price,,/groceries/en-GB/products/312097488,https://digitalcontent.api.tesco.com/v2/media/ghs/0ae0bcda-cd63-40fb-8213-b9c5049c236e/c12e2e69-86e9-43c0-b90e-a9fbd5c0e8aa_206275657.jpeg?h=225&w=225,
299537224,Vanish Gold Oxi Action Stain Remover Powder White 850 G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£7.80,£9.18/kg,,,/groceries/en-GB/products/299537224,https://digitalcontent.api.tesco.com/v2/media/ghs/43909a11-9e98-4b31-ab95-175a7d729208/fa328f75-7ff3-4040-b6ea-d6424e4dd4de_1485708599.jpeg?h=225&w=225,
299537149,Vanish Gold Oxi Advance Stain Remover Powder 850G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£7.80,£9.18/kg,,,/groceries/en-GB/products/299537149,https://digitalcontent.api.tesco.com/v2/media/ghs/696a5cd5-a84e-4b18-bb76-75b349e4f977/df96e7e8-17f6-4663-ac52-31b3d555a3fe_948488872.jpeg?h=225&w=225,
309493340,Persil 3 In 1 Biological Washing Capsules 50 Wash 1.350Kg,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£10.00,£7.41/kg,£9.00 Clubcard Price,,/groceries/en-GB/products/309493340,https://digitalcontent.api.tesco.com/v2/media/ghs/3b4e7738-0288-4215-a368-797599b6ef2c/b173ecc2-2774-4580-b379-e3efa7e1befc_2073488688.jpeg?h=225&w=225,
299155687,Ecover Dishwasher Tabs All In One 22S 440G,https://www.tesco.com/groceries/en-GB/shop/household/all?department=Eco-Friendlier%20Household&viewAll=department&page=,£7.00,£15.91/kg,,,/groceries/en-GB/products/299155687,https://digitalcontent.api.tesco.com/v2/media/ghs/3e6c3f9b-0711-445f-9ae6-94ae6188a8ca/87e0c77e-8620-4b89-a452-b60431850d76_1833361729.jpeg?h=225&w=225,
