Product ID,Product Name,Brand Link
309477705,Tesco Hi Fibre Malted Loaf 800G Sliced,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
253078451,Tiger Bloomer 400G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
291376334,Tesco Malted Grain & Rye Folded Flatbread 6 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
278130529,Tesco 10 Mini Gingerbread Men,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
257519598,Tesco Original Bagels 5 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
310665159,Tesco 6 Banana Pancakes,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
293609944,Tesco Blackcurrant Sundae Tarts 4 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
303037551,Tesco Christmas Pudding 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
254468973,Tesco Ciabatta,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
252109688,Tesco Garlic & Parsley Flatbread 210G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
305967495,Tesco Chocolate Brownie 240G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
282979274,Tesco Madeleines 400G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
258397693,Crusty White Bloomer Sliced 400G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255538198,Tesco Coconut Sponge Cake Each,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
265914056,Tesco Iced Coffee Cake,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
267207059,Tesco Party Cake Selection 12 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
307155888,Tesco Finest Apple Flapjack Crumble 250G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
304785924,Tesco Free From 5 Chocolate Cake Slices,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
268395167,Tesco Mini Milk Chocolate Cookie Bites 20 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
282979202,Tesco Chocolate Chip Madeleines 400G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
308477851,Tesco Seeded Stone Baked Baguette,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
311684889,Tesco Apple & Cinnamon Turnover 2 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
276132945,Cinnamon Bun,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255809143,Crusty White Split Tin 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
309177980,Tesco Rocky Road Bites 195G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
308459216,Tesco Sliced Brioche Loaf 500G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
256180635,Tesco Lemon Iced Madeira Cake Each,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
309454698,Tesco Hi Fibre Malted Loaf 400G Sliced,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
308497752,Tesco 12 Sliced White Rolls,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
259405113,Tesco Slinky Caterpillar Cake,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
312235118,Tesco Panettone 500G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
264938333,Tesco Rich Fruit Cake 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
305968062,Tesco Flapjack 240G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
309177640,Tesco Brookie Bites 20 Pack,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255809114,Crusty White Bloomer 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
255809310,Crusty White Split Tin Sliced 800G,https://www.tesco.com/groceries/en-GB/shop/bakery/all?brand=Tesco&viewAll=brand&page=
